sales_id,date,product_id,units_sold,selling_price,sales_amount
2928,2025-10-20,P008,26,10,260
2929,2025-10-20,P009,7,136,952
2930,2025-10-20,P010,11,20,220
2931,2025-10-21,P001,100,26,2600
2932,2025-10-21,P002,19,29,551
2933,2025-10-21,P003,60,26,1560
2934,2025-10-21,P004,52,28,1456
2935,2025-10-21,P005,5,135,675
2936,2025-10-21,P006,17,96,1632
2937,2025-10-21,P007,14,44,616
2938,2025-10-21,P008,35,10,350
2939,2025-10-21,P009,8,136,1088
2940,2025-10-21,P010,8,20,160
2941,2025-10-22,P001,102,26,2652
2942,2025-10-22,P002,20,29,580
2943,2025-10-22,P003,62,26,1612
2944,2025-10-22,P004,46,28,1288
2945,2025-10-22,P005,4,135,540
2946,2025-10-22,P006,13,96,1248
2947,2025-10-22,P007,14,44,616
2948,2025-10-22,P008,34,10,340
2949,2025-10-22,P009,8,136,1088
2950,2025-10-22,P010,9,20,180
2951,2025-10-23,P001,82,26,2132
2952,2025-10-23,P002,24,29,696
2953,2025-10-23,P003,75,26,1950
2954,2025-10-23,P004,60,28,1680
2955,2025-10-23,P005,5,135,675
2956,2025-10-23,P006,14,96,1344
2957,2025-10-23,P007,13,44,572
2958,2025-10-23,P008,26,10,260
2959,2025-10-23,P009,6,136,816
2960,2025-10-23,P010,9,20,180
2961,2025-10-24,P001,80,26,2080
2962,2025-10-24,P002,22,29,638
2963,2025-10-24,P003,80,26,2080
2964,2025-10-24,P004,60,28,1680
2965,2025-10-24,P005,4,135,540
2966,2025-10-24,P006,19,96,1824
2967,2025-10-24,P007,15,44,660
2968,2025-10-24,P008,24,10,240
2969,2025-10-24,P009,7,136,952
2970,2025-10-24,P010,11,20,220
2971,2025-10-25,P001,108,26,2808
2972,2025-10-25,P002,18,29,522
2973,2025-10-25,P003,75,26,1950
2974,2025-10-25,P004,65,28,1820
2975,2025-10-25,P005,4,135,540
2976,2025-10-25,P006,20,96,1920
2977,2025-10-25,P007,12,44,528
2978,2025-10-25,P008,39,10,390
2979,2025-10-25,P009,6,136,816
2980,2025-10-25,P010,12,20,240
2981,2025-10-26,P001,83,26,2158
2982,2025-10-26,P002,22,29,638
2983,2025-10-26,P003,77,26,2002
2984,2025-10-26,P004,64,28,1792
2985,2025-10-26,P005,4,135,540
2986,2025-10-26,P006,17,96,1632
2987,2025-10-26,P007,12,44,528
2988,2025-10-26,P008,26,10,260
2989,2025-10-26,P009,6,136,816
2990,2025-10-26,P010,8,20,160
2991,2025-10-27,P001,77,26,2002
2992,2025-10-27,P002,20,29,580
2993,2025-10-27,P003,75,26,1950
2994,2025-10-27,P004,61,28,1708
2995,2025-10-27,P005,5,135,675
2996,2025-10-27,P006,15,96,1440
2997,2025-10-27,P007,12,44,528
2998,2025-10-27,P008,31,10,310
2999,2025-10-27,P009,5,136,680
3000,2025-10-27,P010,8,20,160
3001,2025-10-28,P001,100,26,2600
3002,2025-10-28,P002,22,29,638
3003,2025-10-28,P003,74,26,1924
3004,2025-10-28,P004,43,28,1204
3005,2025-10-28,P005,4,135,540
3006,2025-10-28,P006,18,96,1728
3007,2025-10-28,P007,12,44,528
3008,2025-10-28,P008,28,10,280
3009,2025-10-28,P009,8,136,1088
3010,2025-10-28,P010,6,20,120
3011,2025-10-29,P001,82,26,2132
3012,2025-10-29,P002,20,29,580
3013,2025-10-29,P003,75,26,1950
3014,2025-10-29,P004,52,28,1456
3015,2025-10-29,P005,5,135,675
3016,2025-10-29,P006,13,96,1248
3017,2025-10-29,P007,13,44,572
3018,2025-10-29,P008,32,10,320
3019,2025-10-29,P009,6,136,816
3020,2025-10-29,P010,6,20,120
3021,2025-10-30,P001,102,26,2652
3022,2025-10-30,P002,18,29,522
3023,2025-10-30,P003,79,26,2054
3024,2025-10-30,P004,43,28,1204
3025,2025-10-30,P005,4,135,540
3026,2025-10-30,P006,14,96,1344
3027,2025-10-30,P007,11,44,484
3028,2025-10-30,P008,33,10,330
3029,2025-10-30,P009,7,136,952
3030,2025-10-30,P010,10,20,200
3031,2025-10-31,P001,84,26,2184
3032,2025-10-31,P002,19,29,551
3033,2025-10-31,P003,65,26,1690
3034,2025-10-31,P004,41,28,1148
3035,2025-10-31,P005,5,135,675
3036,2025-10-31,P006,18,96,1728
3037,2025-10-31,P007,11,44,484
3038,2025-10-31,P008,29,10,290
3039,2025-10-31,P009,6,136,816
3040,2025-10-31,P010,8,20,160
3041,2025-11-01,P001,100,26,2600
3042,2025-11-01,P002,21,29,609
3043,2025-11-01,P003,67,26,1742
3044,2025-11-01,P004,43,28,1204
3045,2025-11-01,P005,4,135,540
3046,2025-11-01,P006,17,96,1632
3047,2025-11-01,P007,12,44,528
3048,2025-11-01,P008,37,10,370
3049,2025-11-01,P009,6,136,816
3050,2025-11-01,P010,9,20,180
3051,2025-11-02,P001,95,26,2470
3052,2025-11-02,P002,22,29,638
3053,2025-11-02,P003,65,26,1690
3054,2025-11-02,P004,56,28,1568
3055,2025-11-02,P005,4,135,540
3056,2025-11-02,P006,22,96,2112
3057,2025-11-02,P007,13,44,572
3058,2025-11-02,P008,31,10,310
3059,2025-11-02,P009,6,136,816
3060,2025-11-02,P010,10,20,200
3061,2025-11-03,P001,83,26,2158
3062,2025-11-03,P002,19,29,551
3063,2025-11-03,P003,61,26,1586
3064,2025-11-03,P004,56,28,1568
3065,2025-11-03,P005,5,135,675
3066,2025-11-03,P006,13,96,1248
3067,2025-11-03,P007,12,44,528
3068,2025-11-03,P008,31,10,310
3069,2025-11-03,P009,8,136,1088
3070,2025-11-03,P010,9,20,180
3071,2025-11-04,P001,92,26,2392
3072,2025-11-04,P002,23,29,667
3073,2025-11-04,P003,77,26,2002
3074,2025-11-04,P004,49,28,1372
3075,2025-11-04,P005,5,135,675
3076,2025-11-04,P006,18,96,1728
3077,2025-11-04,P007,12,44,528
3078,2025-11-04,P008,36,10,360
3079,2025-11-04,P009,6,136,816
3080,2025-11-04,P010,6,20,120
3081,2025-11-05,P001,101,26,2626
3082,2025-11-05,P002,22,29,638
3083,2025-11-05,P003,71,26,1846
3084,2025-11-05,P004,59,28,1652
3085,2025-11-05,P005,5,135,675
3086,2025-11-05,P006,17,96,1632
3087,2025-11-05,P007,13,44,572
3088,2025-11-05,P008,25,10,250
3089,2025-11-05,P009,7,136,952
3090,2025-11-05,P010,7,20,140
3091,2025-11-06,P001,104,26,2704
3092,2025-11-06,P002,24,29,696
3093,2025-11-06,P003,77,26,2002
3094,2025-11-06,P004,42,28,1176
3095,2025-11-06,P005,4,135,540
3096,2025-11-06,P006,19,96,1824
3097,2025-11-06,P007,12,44,528
3098,2025-11-06,P008,37,10,370
3099,2025-11-06,P009,7,136,952
3100,2025-11-06,P010,10,20,200
3101,2025-11-07,P001,84,26,2184
3102,2025-11-07,P002,23,29,667
3103,2025-11-07,P003,79,26,2054
3104,2025-11-07,P004,41,28,1148
3105,2025-11-07,P005,4,135,540
3106,2025-11-07,P006,15,96,1440
3107,2025-11-07,P007,12,44,528
3108,2025-11-07,P008,28,10,280
3109,2025-11-07,P009,6,136,816
3110,2025-11-07,P010,10,20,200
3111,2025-11-08,P001,103,26,2678
3112,2025-11-08,P002,21,29,609
3113,2025-11-08,P003,74,26,1924
3114,2025-11-08,P004,53,28,1484
3115,2025-11-08,P005,4,135,540
3116,2025-11-08,P006,16,96,1536
3117,2025-11-08,P007,14,44,616
3118,2025-11-08,P008,36,10,360
3119,2025-11-08,P009,8,136,1088
3120,2025-11-08,P010,12,20,240
3121,2025-11-09,P001,97,26,2522
3122,2025-11-09,P002,18,29,522
3123,2025-11-09,P003,69,26,1794
3124,2025-11-09,P004,55,28,1540
3125,2025-11-09,P005,4,135,540
3126,2025-11-09,P006,18,96,1728
3127,2025-11-09,P007,13,44,572
3128,2025-11-09,P008,32,10,320
3129,2025-11-09,P009,7,136,952
3130,2025-11-09,P010,7,20,140
3131,2025-11-10,P001,84,26,2184
3132,2025-11-10,P002,18,29,522
3133,2025-11-10,P003,73,26,1898
3134,2025-11-10,P004,55,28,1540
3135,2025-11-10,P005,4,135,540
3136,2025-11-10,P006,18,96,1728
3137,2025-11-10,P007,12,44,528
3138,2025-11-10,P008,27,10,270
3139,2025-11-10,P009,7,136,952
3140,2025-11-10,P010,11,20,220
3141,2025-11-11,P001,101,26,2626
3142,2025-11-11,P002,17,29,493
3143,2025-11-11,P003,77,26,2002
3144,2025-11-11,P004,46,28,1288
3145,2025-11-11,P005,4,135,540
3146,2025-11-11,P006,15,96,1440
3147,2025-11-11,P007,13,44,572
3148,2025-11-11,P008,25,10,250
3149,2025-11-11,P009,7,136,952
3150,2025-11-11,P010,7,20,140
3151,2025-11-12,P001,103,26,2678
3152,2025-11-12,P002,20,29,580
3153,2025-11-12,P003,77,26,2002
3154,2025-11-12,P004,45,28,1260
3155,2025-11-12,P005,4,135,540
3156,2025-11-12,P006,16,96,1536
3157,2025-11-12,P007,11,44,484
3158,2025-11-12,P008,27,10,270
3159,2025-11-12,P009,7,136,952
3160,2025-11-12,P010,10,20,200
3161,2025-11-13,P001,98,26,2548
3162,2025-11-13,P002,23,29,667
3163,2025-11-13,P003,77,26,2002
3164,2025-11-13,P004,51,28,1428
3165,2025-11-13,P005,4,135,540
3166,2025-11-13,P006,14,96,1344
3167,2025-11-13,P007,13,44,572
3168,2025-11-13,P008,26,10,260
3169,2025-11-13,P009,7,136,952
3170,2025-11-13,P010,10,20,200
3171,2025-11-14,P001,78,26,2028
3172,2025-11-14,P002,18,29,522
3173,2025-11-14,P003,77,26,2002
3174,2025-11-14,P004,58,28,1624
3175,2025-11-14,P005,4,135,540
3176,2025-11-14,P006,15,96,1440
3177,2025-11-14,P007,14,44,616
3178,2025-11-14,P008,33,10,330
3179,2025-11-14,P009,6,136,816
3180,2025-11-14,P010,10,20,200
3181,2025-11-15,P001,95,26,2470
3182,2025-11-15,P002,21,29,609
3183,2025-11-15,P003,66,26,1716
3184,2025-11-15,P004,43,28,1204
3185,2025-11-15,P005,4,135,540
3186,2025-11-15,P006,19,96,1824
3187,2025-11-15,P007,12,44,528
3188,2025-11-15,P008,37,10,370
3189,2025-11-15,P009,7,136,952
3190,2025-11-15,P010,9,20,180
3191,2025-11-16,P001,85,26,2210
3192,2025-11-16,P002,23,29,667
3193,2025-11-16,P003,79,26,2054
3194,2025-11-16,P004,59,28,1652
3195,2025-11-16,P005,4,135,540
3196,2025-11-16,P006,18,96,1728
3197,2025-11-16,P007,12,44,528
3198,2025-11-16,P008,33,10,330
3199,2025-11-16,P009,8,136,1088
3200,2025-11-16,P010,12,20,240
3201,2025-11-17,P001,94,26,2444
3202,2025-11-17,P002,22,29,638
3203,2025-11-17,P003,66,26,1716
3204,2025-11-17,P004,49,28,1372
3205,2025-11-17,P005,4,135,540
3206,2025-11-17,P006,17,96,1632
3207,2025-11-17,P007,14,44,616
3208,2025-11-17,P008,24,10,240
3209,2025-11-17,P009,8,136,1088
3210,2025-11-17,P010,9,20,180
3211,2025-11-18,P001,93,26,2418
3212,2025-11-18,P002,17,29,493
3213,2025-11-18,P003,65,26,1690
3214,2025-11-18,P004,57,28,1596
3215,2025-11-18,P005,4,135,540
3216,2025-11-18,P006,19,96,1824
3217,2025-11-18,P007,13,44,572
3218,2025-11-18,P008,29,10,290
3219,2025-11-18,P009,6,136,816
3220,2025-11-18,P010,8,20,160
3221,2025-11-19,P001,84,26,2184
3222,2025-11-19,P002,20,29,580
3223,2025-11-19,P003,74,26,1924
3224,2025-11-19,P004,58,28,1624
3225,2025-11-19,P005,4,135,540
3226,2025-11-19,P006,13,96,1248
3227,2025-11-19,P007,13,44,572
3228,2025-11-19,P008,33,10,330
3229,2025-11-19,P009,7,136,952
3230,2025-11-19,P010,8,20,160
3231,2025-11-20,P001,94,26,2444
3232,2025-11-20,P002,21,29,609
3233,2025-11-20,P003,66,26,1716
3234,2025-11-20,P004,42,28,1176
3235,2025-11-20,P005,4,135,540
3236,2025-11-20,P006,19,96,1824
3237,2025-11-20,P007,13,44,572
3238,2025-11-20,P008,35,10,350
3239,2025-11-20,P009,6,136,816
3240,2025-11-20,P010,10,20,200
3241,2025-11-21,P001,101,26,2626
3242,2025-11-21,P002,19,29,551
3243,2025-11-21,P003,63,26,1638
3244,2025-11-21,P004,56,28,1568
3245,2025-11-21,P005,5,135,675
3246,2025-11-21,P006,18,96,1728
3247,2025-11-21,P007,14,44,616
3248,2025-11-21,P008,32,10,320
3249,2025-11-21,P009,7,136,952
3250,2025-11-21,P010,9,20,180
3251,2025-11-22,P001,101,26,2626
3252,2025-11-22,P002,22,29,638
3253,2025-11-22,P003,85,26,2210
3254,2025-11-22,P004,49,28,1372
3255,2025-11-22,P005,4,135,540
3256,2025-11-22,P006,18,96,1728
3257,2025-11-22,P007,11,44,484
3258,2025-11-22,P008,35,10,350
3259,2025-11-22,P009,7,136,952
3260,2025-11-22,P010,8,20,160
3261,2025-11-23,P001,101,26,2626
3262,2025-11-23,P002,19,29,551
3263,2025-11-23,P003,75,26,1950
3264,2025-11-23,P004,61,28,1708
3265,2025-11-23,P005,5,135,675
3266,2025-11-23,P006,20,96,1920
3267,2025-11-23,P007,13,44,572
3268,2025-11-23,P008,37,10,370
3269,2025-11-23,P009,8,136,1088
3270,2025-11-23,P010,12,20,240
3271,2025-11-24,P001,82,26,2132
3272,2025-11-24,P002,18,29,522
3273,2025-11-24,P003,63,26,1638
3274,2025-11-24,P004,45,28,1260
3275,2025-11-24,P005,5,135,675
3276,2025-11-24,P006,17,96,1632
3277,2025-11-24,P007,11,44,484
3278,2025-11-24,P008,33,10,330
3279,2025-11-24,P009,6,136,816
3280,2025-11-24,P010,7,20,140
3281,2025-11-25,P001,87,26,2262
3282,2025-11-25,P002,22,29,638
3283,2025-11-25,P003,66,26,1716
3284,2025-11-25,P004,57,28,1596
3285,2025-11-25,P005,4,135,540
3286,2025-11-25,P006,14,96,1344
3287,2025-11-25,P007,12,44,528
3288,2025-11-25,P008,35,10,350
3289,2025-11-25,P009,6,136,816
3290,2025-11-25,P010,10,20,200
3291,2025-11-26,P001,93,26,2418
3292,2025-11-26,P002,24,29,696
3293,2025-11-26,P003,61,26,1586
3294,2025-11-26,P004,59,28,1652
3295,2025-11-26,P005,5,135,675
3296,2025-11-26,P006,18,96,1728
3297,2025-11-26,P007,12,44,528
3298,2025-11-26,P008,28,10,280
3299,2025-11-26,P009,5,136,680
3300,2025-11-26,P010,10,20,200
3301,2025-11-27,P001,81,26,2106
3302,2025-11-27,P002,18,29,522
3303,2025-11-27,P003,69,26,1794
3304,2025-11-27,P004,52,28,1456
3305,2025-11-27,P005,5,135,675
3306,2025-11-27,P006,15,96,1440
3307,2025-11-27,P007,12,44,528
3308,2025-11-27,P008,33,10,330
3309,2025-11-27,P009,7,136,952
3310,2025-11-27,P010,8,20,160
3311,2025-11-28,P001,94,26,2444
3312,2025-11-28,P002,18,29,522
3313,2025-11-28,P003,73,26,1898
3314,2025-11-28,P004,40,28,1120
3315,2025-11-28,P005,4,135,540
3316,2025-11-28,P006,17,96,1632
3317,2025-11-28,P007,11,44,484
3318,2025-11-28,P008,34,10,340
3319,2025-11-28,P009,6,136,816
3320,2025-11-28,P010,10,20,200
3321,2025-11-29,P001,83,26,2158
3322,2025-11-29,P002,21,29,609
3323,2025-11-29,P003,77,26,2002
3324,2025-11-29,P004,52,28,1456
3325,2025-11-29,P005,5,135,675
3326,2025-11-29,P006,18,96,1728
3327,2025-11-29,P007,11,44,484
3328,2025-11-29,P008,28,10,280
3329,2025-11-29,P009,6,136,816
3330,2025-11-29,P010,7,20,140
3331,2025-11-30,P001,90,26,2340
3332,2025-11-30,P002,23,29,667
3333,2025-11-30,P003,67,26,1742
3334,2025-11-30,P004,59,28,1652
3335,2025-11-30,P005,5,135,675
3336,2025-11-30,P006,17,96,1632
3337,2025-11-30,P007,14,44,616
3338,2025-11-30,P008,30,10,300
3339,2025-11-30,P009,6,136,816
3340,2025-11-30,P010,9,20,180
3341,2025-12-01,P001,93,26,2418
3342,2025-12-01,P002,18,29,522
3343,2025-12-01,P003,77,26,2002
3344,2025-12-01,P004,46,28,1288
3345,2025-12-01,P005,4,135,540
3346,2025-12-01,P006,17,96,1632
3347,2025-12-01,P007,13,44,572
3348,2025-12-01,P008,28,10,280
3349,2025-12-01,P009,8,136,1088
3350,2025-12-01,P010,11,20,220
3351,2025-12-02,P001,86,26,2236
3352,2025-12-02,P002,23,29,667
3353,2025-12-02,P003,68,26,1768
3354,2025-12-02,P004,44,28,1232
3355,2025-12-02,P005,5,135,675
3356,2025-12-02,P006,18,96,1728
3357,2025-12-02,P007,12,44,528
3358,2025-12-02,P008,27,10,270
3359,2025-12-02,P009,7,136,952
3360,2025-12-02,P010,7,20,140
3361,2025-12-03,P001,97,26,2522
3362,2025-12-03,P002,21,29,609
3363,2025-12-03,P003,64,26,1664
3364,2025-12-03,P004,48,28,1344
3365,2025-12-03,P005,5,135,675
3366,2025-12-03,P006,12,96,1152
3367,2025-12-03,P007,14,44,616
3368,2025-12-03,P008,27,10,270
3369,2025-12-03,P009,7,136,952
3370,2025-12-03,P010,6,20,120
3371,2025-12-04,P001,104,26,2704
3372,2025-12-04,P002,22,29,638
3373,2025-12-04,P003,74,26,1924
3374,2025-12-04,P004,40,28,1120
3375,2025-12-04,P005,5,135,675
3376,2025-12-04,P006,15,96,1440
3377,2025-12-04,P007,12,44,528
3378,2025-12-04,P008,31,10,310
3379,2025-12-04,P009,6,136,816
3380,2025-12-04,P010,7,20,140
3381,2025-12-05,P001,96,26,2496
3382,2025-12-05,P002,21,29,609
3383,2025-12-05,P003,66,26,1716
3384,2025-12-05,P004,54,28,1512
3385,2025-12-05,P005,5,135,675
3386,2025-12-05,P006,14,96,1344
3387,2025-12-05,P007,13,44,572
3388,2025-12-05,P008,26,10,260
3389,2025-12-05,P009,7,136,952
3390,2025-12-05,P010,7,20,140
3391,2025-12-06,P001,101,26,2626
3392,2025-12-06,P002,18,29,522
3393,2025-12-06,P003,65,26,1690
3394,2025-12-06,P004,45,28,1260
3395,2025-12-06,P005,4,135,540
3396,2025-12-06,P006,16,96,1536
3397,2025-12-06,P007,12,44,528
3398,2025-12-06,P008,32,10,320
3399,2025-12-06,P009,6,136,816
3400,2025-12-06,P010,11,20,220
3401,2025-12-07,P001,89,26,2314
3402,2025-12-07,P002,17,29,493
3403,2025-12-07,P003,74,26,1924
3404,2025-12-07,P004,48,28,1344
3405,2025-12-07,P005,5,135,675
3406,2025-12-07,P006,17,96,1632
3407,2025-12-07,P007,11,44,484
3408,2025-12-07,P008,34,10,340
3409,2025-12-07,P009,8,136,1088
3410,2025-12-07,P010,12,20,240
3411,2025-12-08,P001,95,26,2470
3412,2025-12-08,P002,18,29,522
3413,2025-12-08,P003,62,26,1612
3414,2025-12-08,P004,51,28,1428
3415,2025-12-08,P005,5,135,675
3416,2025-12-08,P006,13,96,1248
3417,2025-12-08,P007,11,44,484
3418,2025-12-08,P008,27,10,270
3419,2025-12-08,P009,8,136,1088
3420,2025-12-08,P010,8,20,160
3421,2025-12-09,P001,90,26,2340
3422,2025-12-09,P002,18,29,522
3423,2025-12-09,P003,64,26,1664
3424,2025-12-09,P004,40,28,1120
3425,2025-12-09,P005,4,135,540
3426,2025-12-09,P006,17,96,1632
3427,2025-12-09,P007,12,44,528
3428,2025-12-09,P008,34,10,340
3429,2025-12-09,P009,5,136,680
3430,2025-12-09,P010,10,20,200
3431,2025-12-10,P001,78,26,2028
3432,2025-12-10,P002,23,29,667
3433,2025-12-10,P003,74,26,1924
3434,2025-12-10,P004,43,28,1204
3435,2025-12-10,P005,4,135,540
3436,2025-12-10,P006,15,96,1440
3437,2025-12-10,P007,13,44,572
3438,2025-12-10,P008,35,10,350
3439,2025-12-10,P009,5,136,680
3440,2025-12-10,P010,10,20,200
3441,2025-12-11,P001,82,26,2132
3442,2025-12-11,P002,20,29,580
3443,2025-12-11,P003,80,26,2080
3444,2025-12-11,P004,45,28,1260
3445,2025-12-11,P005,4,135,540
3446,2025-12-11,P006,18,96,1728
3447,2025-12-11,P007,14,44,616
3448,2025-12-11,P008,32,10,320
3449,2025-12-11,P009,7,136,952
3450,2025-12-11,P010,7,20,140
3451,2025-12-12,P001,96,26,2496
3452,2025-12-12,P002,17,29,493
3453,2025-12-12,P003,80,26,2080
3454,2025-12-12,P004,43,28,1204
3455,2025-12-12,P005,4,135,540
3456,2025-12-12,P006,16,96,1536
3457,2025-12-12,P007,14,44,616
3458,2025-12-12,P008,33,10,330
3459,2025-12-12,P009,6,136,816
3460,2025-12-12,P010,8,20,160
3461,2025-12-13,P001,91,26,2366
3462,2025-12-13,P002,17,29,493
3463,2025-12-13,P003,78,26,2028
3464,2025-12-13,P004,63,28,1764
3465,2025-12-13,P005,5,135,675
3466,2025-12-13,P006,16,96,1536
3467,2025-12-13,P007,15,44,660
3468,2025-12-13,P008,27,10,270
3469,2025-12-13,P009,7,136,952
3470,2025-12-13,P010,7,20,140
3471,2025-12-14,P001,88,26,2288
3472,2025-12-14,P002,19,29,551
3473,2025-12-14,P003,79,26,2054
3474,2025-12-14,P004,59,28,1652
3475,2025-12-14,P005,5,135,675
3476,2025-12-14,P006,19,96,1824
3477,2025-12-14,P007,14,44,616
3478,2025-12-14,P008,39,10,390
3479,2025-12-14,P009,7,136,952
3480,2025-12-14,P010,9,20,180
3481,2025-12-15,P001,91,26,2366
3482,2025-12-15,P002,22,29,638
3483,2025-12-15,P003,62,26,1612
3484,2025-12-15,P004,54,28,1512
3485,2025-12-15,P005,4,135,540
3486,2025-12-15,P006,14,96,1344
3487,2025-12-15,P007,13,44,572
3488,2025-12-15,P008,29,10,290
3489,2025-12-15,P009,7,136,952
3490,2025-12-15,P010,9,20,180
3491,2025-12-16,P001,104,26,2704
3492,2025-12-16,P002,17,29,493
3493,2025-12-16,P003,74,26,1924
3494,2025-12-16,P004,43,28,1204
3495,2025-12-16,P005,5,135,675
3496,2025-12-16,P006,18,96,1728
3497,2025-12-16,P007,14,44,616
3498,2025-12-16,P008,25,10,250
3499,2025-12-16,P009,6,136,816
3500,2025-12-16,P010,7,20,140
3501,2025-12-17,P001,103,26,2678
3502,2025-12-17,P002,17,29,493
3503,2025-12-17,P003,65,26,1690
3504,2025-12-17,P004,54,28,1512
3505,2025-12-17,P005,4,135,540
3506,2025-12-17,P006,14,96,1344
3507,2025-12-17,P007,12,44,528
3508,2025-12-17,P008,34,10,340
3509,2025-12-17,P009,6,136,816
3510,2025-12-17,P010,10,20,200
3511,2025-12-18,P001,89,26,2314
3512,2025-12-18,P002,18,29,522
3513,2025-12-18,P003,70,26,1820
3514,2025-12-18,P004,54,28,1512
3515,2025-12-18,P005,4,135,540
3516,2025-12-18,P006,15,96,1440
3517,2025-12-18,P007,13,44,572
3518,2025-12-18,P008,24,10,240
3519,2025-12-18,P009,5,136,680
3520,2025-12-18,P010,9,20,180
3521,2025-12-19,P001,94,26,2444
3522,2025-12-19,P002,19,29,551
3523,2025-12-19,P003,71,26,1846
3524,2025-12-19,P004,44,28,1232
3525,2025-12-19,P005,5,135,675
3526,2025-12-19,P006,18,96,1728
3527,2025-12-19,P007,12,44,528
3528,2025-12-19,P008,25,10,250
3529,2025-12-19,P009,6,136,816
3530,2025-12-19,P010,8,20,160
3531,2025-12-20,P001,97,26,2522
3532,2025-12-20,P002,21,29,609
3533,2025-12-20,P003,73,26,1898
3534,2025-12-20,P004,58,28,1624
3535,2025-12-20,P005,5,135,675
3536,2025-12-20,P006,15,96,1440
3537,2025-12-20,P007,15,44,660
3538,2025-12-20,P008,28,10,280
3539,2025-12-20,P009,6,136,816
3540,2025-12-20,P010,12,20,240
3541,2025-12-21,P001,108,26,2808
3542,2025-12-21,P002,19,29,551
3543,2025-12-21,P003,74,26,1924
3544,2025-12-21,P004,59,28,1652
3545,2025-12-21,P005,4,135,540
3546,2025-12-21,P006,16,96,1536
3547,2025-12-21,P007,12,44,528
3548,2025-12-21,P008,35,10,350
3549,2025-12-21,P009,7,136,952
3550,2025-12-21,P010,8,20,160
3551,2025-12-22,P001,93,26,2418
3552,2025-12-22,P002,18,29,522
3553,2025-12-22,P003,80,26,2080
3554,2025-12-22,P004,48,28,1344
3555,2025-12-22,P005,4,135,540
3556,2025-12-22,P006,17,96,1632
3557,2025-12-22,P007,13,44,572
3558,2025-12-22,P008,25,10,250
3559,2025-12-22,P009,6,136,816
3560,2025-12-22,P010,11,20,220
3561,2025-12-23,P001,100,26,2600
3562,2025-12-23,P002,21,29,609
3563,2025-12-23,P003,76,26,1976
3564,2025-12-23,P004,49,28,1372
3565,2025-12-23,P005,5,135,675
3566,2025-12-23,P006,19,96,1824
3567,2025-12-23,P007,11,44,484
3568,2025-12-23,P008,30,10,300
3569,2025-12-23,P009,7,136,952
3570,2025-12-23,P010,6,20,120
3571,2025-12-24,P001,107,26,2782
3572,2025-12-24,P002,23,29,667
3573,2025-12-24,P003,76,26,1976
3574,2025-12-24,P004,56,28,1568
3575,2025-12-24,P005,7,135,945
3576,2025-12-24,P006,18,96,1728
3577,2025-12-24,P007,14,44,616
3578,2025-12-24,P008,34,10,340
3579,2025-12-24,P009,6,136,816
3580,2025-12-24,P010,8,20,160
3581,2025-12-25,P001,98,26,2548
3582,2025-12-25,P002,23,29,667
3583,2025-12-25,P003,76,26,1976
3584,2025-12-25,P004,53,28,1484
3585,2025-12-25,P005,7,135,945
3586,2025-12-25,P006,24,96,2304
3587,2025-12-25,P007,15,44,660
3588,2025-12-25,P008,28,10,280
3589,2025-12-25,P009,8,136,1088
3590,2025-12-25,P010,11,20,220
3591,2025-12-26,P001,89,26,2314
3592,2025-12-26,P002,18,29,522
3593,2025-12-26,P003,69,26,1794
3594,2025-12-26,P004,55,28,1540
3595,2025-12-26,P005,5,135,675
3596,2025-12-26,P006,14,96,1344
3597,2025-12-26,P007,13,44,572
3598,2025-12-26,P008,35,10,350
3599,2025-12-26,P009,7,136,952
3600,2025-12-26,P010,11,20,220
3601,2025-12-27,P001,99,26,2574
3602,2025-12-27,P002,18,29,522
3603,2025-12-27,P003,77,26,2002
3604,2025-12-27,P004,50,28,1400
3605,2025-12-27,P005,4,135,540
3606,2025-12-27,P006,20,96,1920
3607,2025-12-27,P007,16,44,704
3608,2025-12-27,P008,34,10,340
3609,2025-12-27,P009,8,136,1088
3610,2025-12-27,P010,10,20,200
3611,2025-12-28,P001,101,26,2626
3612,2025-12-28,P002,19,29,551
3613,2025-12-28,P003,66,26,1716
3614,2025-12-28,P004,51,28,1428
3615,2025-12-28,P005,4,135,540
3616,2025-12-28,P006,19,96,1824
3617,2025-12-28,P007,14,44,616
3618,2025-12-28,P008,31,10,310
3619,2025-12-28,P009,7,136,952
3620,2025-12-28,P010,12,20,240
3621,2025-12-29,P001,85,26,2210
3622,2025-12-29,P002,23,29,667
3623,2025-12-29,P003,77,26,2002
3624,2025-12-29,P004,51,28,1428
3625,2025-12-29,P005,4,135,540
3626,2025-12-29,P006,13,96,1248
3627,2025-12-29,P007,13,44,572
3628,2025-12-29,P008,27,10,270
3629,2025-12-29,P009,7,136,952
3630,2025-12-29,P010,7,20,140
3631,2025-12-30,P001,85,26,2210
3632,2025-12-30,P002,19,29,551
3633,2025-12-30,P003,78,26,2028
3634,2025-12-30,P004,55,28,1540
3635,2025-12-30,P005,4,135,540
3636,2025-12-30,P006,17,96,1632
3637,2025-12-30,P007,10,44,440
3638,2025-12-30,P008,35,10,350
3639,2025-12-30,P009,5,136,680
3640,2025-12-30,P010,10,20,200
3641,2025-12-31,P001,97,26,2522
3642,2025-12-31,P002,23,29,667
3643,2025-12-31,P003,76,26,1976
3644,2025-12-31,P004,52,28,1456
3645,2025-12-31,P005,4,135,540
3646,2025-12-31,P006,17,96,1632
